[2025-09-16 18:21] Env=Pendulum-v1
Ep, Timestep, Update, Return, Avg_return, Actor_loss, Entropy, Critic_loss
139: 83400, 139, -3203.090, -3394.027, 44.688, 2.417, 2932.411
140: 84000, 140, -2377.835, -3383.432, 43.938, 2.417, 2888.598
141: 84600, 141, -2334.678, -3371.946, 43.177, 2.417, 2845.891
142: 85200, 142, -2413.359, -3361.856, 42.460, 2.417, 2803.690
143: 85800, 143, -3211.931, -3361.740, 42.012, 2.417, 2776.255
144: 86400, 144, -5166.586, -3384.750, 42.205, 2.417, 2783.115
145: 87000, 145, -5022.908, -3403.513, 42.273, 2.417, 2780.447
146: 87600, 146, -2407.047, -3394.517, 41.570, 2.417, 2743.912
147: 88200, 147, -5126.649, -3390.994, 41.028, 2.417, 2643.084
148: 88800, 148, -2323.139, -3373.497, 40.083, 2.417, 2566.814
149: 89400, 149, -3499.215, -3362.387, 39.309, 2.417, 2481.325
150: 90000, 150, -5241.536, -3382.564, 39.412, 2.417, 2486.434
151: 90600, 151, -2776.903, -3355.459, 38.207, 2.417, 2353.464
152: 91200, 152, -5166.637, -3375.042, 38.306, 2.417, 2357.796
153: 91800, 153, -2837.748, -3371.379, 37.800, 2.417, 2331.653
154: 92400, 154, -2875.318, -3369.081, 37.327, 2.417, 2305.142
155: 93000, 155, -5305.955, -3368.026, 36.863, 2.417, 2214.213
156: 93600, 156, -2135.567, -3358.419, 36.167, 2.417, 2186.778
157: 94200, 157, -2379.335, -3351.242, 35.559, 2.417, 2161.460
158: 94800, 158, -4463.015, -3361.998, 35.449, 2.417, 2149.239
159: 95400, 159, -5171.202, -3368.961, 35.210, 2.417, 2105.338
160: 96000, 160, -2565.435, -3363.665, 34.666, 2.417, 2080.566
161: 96600, 161, -5245.810, -3388.779, 34.919, 2.417, 2097.394
162: 97200, 162, -5324.931, -3387.336, 34.436, 2.417, 2011.286
163: 97800, 163, -5056.524, -3408.293, 34.572, 2.417, 2017.397
164: 98400, 164, -4608.716, -3422.886, 34.555, 2.417, 2016.369
165: 99000, 165, -4287.870, -3435.238, 34.460, 2.417, 2005.488
166: 99600, 166, -4491.364, -3425.496, 33.767, 2.417, 1911.194
167: 100200, 167, -4900.046, -3438.481, 33.684, 2.417, 1899.505
168: 100800, 168, -5283.564, -3459.617, 33.796, 2.417, 1905.015
169: 101400, 169, -2422.411, -3452.260, 33.170, 2.417, 1883.273
170: 102000, 170, -2413.712, -3441.291, 32.469, 2.417, 1854.023
171: 102600, 171, -2122.829, -3427.523, 31.727, 2.417, 1823.916
172: 103200, 172, -4956.078, -3440.854, 31.717, 2.417, 1795.706
173: 103800, 173, -5161.837, -3463.936, 31.904, 2.417, 1805.846
174: 104400, 174, -4961.099, -3482.099, 31.963, 2.417, 1806.319
175: 105000, 175, -3169.398, -3474.514, 31.370, 2.417, 1764.002
176: 105600, 176, -3147.449, -3473.431, 30.957, 2.417, 1743.321
177: 106200, 177, -2734.562, -3467.899, 30.415, 2.417, 1719.808
178: 106800, 178, -5052.716, -3486.324, 30.496, 2.417, 1719.986
179: 107400, 179, -5077.984, -3505.819, 30.591, 2.417, 1721.211
180: 108000, 180, -4791.558, -3520.628, 30.555, 2.417, 1713.325
181: 108600, 181, -5015.916, -3537.364, 30.565, 2.417, 1710.056
182: 109200, 182, -3560.277, -3540.480, 30.234, 2.417, 1690.402
183: 109800, 183, -3205.482, -3539.860, 29.825, 2.417, 1672.727
184: 110400, 184, -2598.121, -3535.547, 29.312, 2.417, 1658.741
185: 111000, 185, -4920.078, -3554.789, 29.410, 2.417, 1651.371
186: 111600, 186, -3226.493, -3555.882, 29.053, 2.417, 1634.754
187: 112200, 187, -3197.412, -3554.542, 28.606, 2.417, 1620.006
188: 112800, 188, -3369.319, -3557.996, 28.295, 2.417, 1613.199
189: 113400, 189, -2952.564, -3557.889, 27.897, 2.417, 1601.671
190: 114000, 190, -5171.945, -3575.402, 27.943, 2.417, 1601.770
191: 114600, 191, -3158.046, -3575.857, 27.608, 2.417, 1587.881
192: 115200, 192, -3032.499, -3561.201, 26.846, 2.417, 1536.690
193: 115800, 193, -2562.107, -3558.136, 26.444, 2.417, 1526.709
194: 116400, 194, -3285.004, -3554.676, 26.012, 2.418, 1504.525
195: 117000, 195, -2285.523, -3545.697, 25.524, 2.418, 1490.661
196: 117600, 196, -2124.844, -3535.999, 24.993, 2.418, 1477.821
197: 118200, 197, -2347.319, -3531.242, 24.648, 2.418, 1468.626
198: 118800, 198, -2038.838, -3513.907, 24.005, 2.419, 1443.632
199: 119400, 199, -2123.830, -3502.529, 23.514, 2.419, 1430.783
200: 120000, 200, -2392.195, -3496.085, 23.141, 2.419, 1420.366
201: 120600, 201, -2015.152, -3475.373, 22.436, 2.419, 1388.739
202: 121200, 202, -2017.387, -3466.514, 22.133, 2.419, 1380.047
203: 121800, 203, -2134.789, -3442.854, 21.403, 2.419, 1338.887
204: 122400, 204, -2060.725, -3417.312, 20.669, 2.419, 1295.672
205: 123000, 205, -1771.975, -3409.353, 20.429, 2.419, 1290.187
206: 123600, 206, -1642.705, -3398.199, 20.114, 2.419, 1284.043
207: 124200, 207, -1776.065, -3385.902, 19.795, 2.419, 1276.547
208: 124800, 208, -4723.062, -3403.561, 20.113, 2.419, 1269.156
209: 125400, 209, -4843.891, -3423.014, 20.350, 2.419, 1269.591
210: 126000, 210, -2191.051, -3417.664, 20.117, 2.419, 1267.096
211: 126600, 211, -2053.657, -3404.614, 19.644, 2.419, 1258.347
212: 127200, 212, -1769.760, -3391.111, 19.268, 2.419, 1252.868
213: 127800, 213, -2117.881, -3385.289, 19.028, 2.419, 1252.229
214: 128400, 214, -1520.690, -3372.020, 18.705, 2.419, 1248.185
215: 129000, 215, -1397.722, -3346.799, 18.107, 2.419, 1221.864
216: 129600, 216, -1389.128, -3334.030, 17.853, 2.419, 1218.553
217: 130200, 217, -1460.575, -3320.145, 17.571, 2.419, 1215.394
218: 130800, 218, -862.627, -3300.223, 17.192, 2.419, 1210.147
219: 131400, 219, -1914.990, -3270.013, 16.526, 2.419, 1166.049
220: 132000, 220, -1335.296, -3244.872, 16.003, 2.419, 1148.173
221: 132600, 221, -1635.862, -3221.623, 15.465, 2.419, 1128.845
222: 133200, 222, -1661.882, -3204.826, 15.260, 2.419, 1119.724
223: 133800, 223, -2532.834, -3203.143, 15.231, 2.419, 1115.769
224: 134400, 224, -770.261, -3182.697, 14.941, 2.419, 1112.490
225: 135000, 225, -1258.925, -3167.122, 14.792, 2.419, 1111.491
226: 135600, 226, -1013.030, -3147.769, 14.551, 2.419, 1110.189
227: 136200, 227, -1379.969, -3132.822, 14.461, 2.419, 1108.205
228: 136800, 228, -1250.945, -3117.126, 14.320, 2.419, 1106.020
229: 137400, 229, -1492.739, -3087.117, 13.757, 2.419, 1080.868
230: 138000, 230, -1010.748, -3053.950, 13.202, 2.419, 1057.663
231: 138600, 231, -1511.669, -3035.725, 13.021, 2.419, 1053.013
232: 139200, 232, -1263.747, -3017.037, 12.836, 2.419, 1048.107
233: 139800, 233, -1252.603, -3001.163, 12.728, 2.419, 1043.760
234: 140400, 234, -1279.696, -2983.195, 12.602, 2.419, 1039.801
235: 141000, 235, -1276.122, -2967.608, 12.459, 2.419, 1036.692
236: 141600, 236, -5095.580, -2984.131, 12.766, 2.419, 1026.756
237: 142200, 237, -1771.618, -2973.714, 12.581, 2.419, 1028.931
238: 142800, 238, -1161.359, -2954.021, 12.340, 2.418, 1027.052
239: 143400, 239, -1382.449, -2935.814, 12.061, 2.418, 1024.998
240: 144000, 240, -1002.691, -2922.063, 11.981, 2.417, 1023.870
241: 144600, 241, -1729.433, -2916.010, 11.969, 2.417, 1022.159
242: 145200, 242, -637.475, -2898.252, 11.866, 2.416, 1019.121
243: 145800, 243, -881.033, -2874.943, 11.624, 2.415, 1009.075
244: 146400, 244, -1418.171, -2837.459, 11.029, 2.414, 973.767
245: 147000, 245, -1013.094, -2797.360, 10.329, 2.412, 942.254
246: 147600, 246, -893.306, -2782.223, 10.357, 2.410, 941.764
247: 148200, 247, -955.689, -2740.513, 9.559, 2.407, 905.002
248: 148800, 248, -758.448, -2724.866, 9.584, 2.403, 902.502
249: 149400, 249, -5.150, -2689.926, 9.186, 2.398, 889.726
250: 150000, 250, -255.936, -2640.070, 8.340, 2.391, 848.910
251: 150600, 251, -260.038, -2614.901, 8.191, 2.384, 843.601
252: 151200, 252, -374.807, -2566.983, 7.428, 2.378, 804.535
253: 151800, 253, -382.490, -2542.430, 7.246, 2.369, 797.194
254: 152400, 254, -4791.097, -2561.588, 8.283, 2.353, 793.179
255: 153000, 255, -124.060, -2509.769, 7.474, 2.344, 756.086
256: 153600, 256, -4206.363, -2530.477, 8.537, 2.335, 756.628
257: 154200, 257, -4312.589, -2549.810, 9.280, 2.329, 759.464
258: 154800, 258, -4639.124, -2551.571, 9.413, 2.324, 739.674
259: 155400, 259, -3909.890, -2538.958, 9.412, 2.320, 706.896
260: 156000, 260, -468.907, -2517.992, 9.122, 2.315, 704.991
261: 156600, 261, -3652.081, -2502.055, 8.952, 2.311, 670.802
262: 157200, 262, -3.262, -2448.838, 7.889, 2.303, 633.891
263: 157800, 263, -122.340, -2399.496, 6.954, 2.295, 604.488
264: 158400, 264, -4190.661, -2395.316, 7.091, 2.292, 579.699
265: 159000, 265, -3657.696, -2389.014, 7.092, 2.289, 572.098
266: 159600, 266, -3840.675, -2382.507, 7.052, 2.286, 552.581
267: 160200, 267, -3430.605, -2367.813, 7.014, 2.280, 531.772
268: 160800, 268, -4692.322, -2361.900, 7.071, 2.276, 501.864
269: 161400, 269, -128.311, -2338.959, 6.832, 2.267, 500.002
270: 162000, 270, -506.619, -2319.889, 6.674, 2.258, 498.185
271: 162600, 271, -2.887, -2298.689, 6.598, 2.247, 492.729
272: 163200, 272, -2.899, -2249.157, 5.813, 2.234, 483.442
273: 163800, 273, -4627.798, -2243.817, 5.850, 2.227, 457.988
274: 164400, 274, -3767.836, -2231.884, 5.842, 2.226, 438.571
275: 165000, 275, -4522.996, -2245.420, 6.247, 2.226, 438.770
276: 165600, 276, -637.564, -2220.321, 5.860, 2.215, 444.069
277: 166200, 277, -3302.541, -2226.001, 6.191, 2.210, 443.281
278: 166800, 278, -1198.901, -2187.463, 5.461, 2.201, 425.458
279: 167400, 279, -802.865, -2144.712, 4.700, 2.191, 407.613
280: 168000, 280, -3.008, -2096.826, 4.054, 2.178, 391.604
281: 168600, 281, -125.772, -2047.925, 3.338, 2.166, 377.220
282: 169200, 282, -1293.753, -2025.260, 3.175, 2.158, 384.905
283: 169800, 283, -127.094, -1994.476, 2.943, 2.146, 385.261
284: 170400, 284, -247.759, -1970.972, 2.898, 2.134, 384.190
285: 171000, 285, -381.787, -1925.589, 2.298, 2.122, 376.508
286: 171600, 286, -1.817, -1893.343, 2.172, 2.107, 373.509
287: 172200, 287, -597.365, -1867.342, 2.077, 2.093, 370.925
288: 172800, 288, -131.058, -1834.959, 1.918, 2.076, 364.776
289: 173400, 289, -383.473, -1809.269, 1.909, 2.059, 362.134
290: 174000, 290, -385.114, -1761.400, 1.361, 2.041, 342.180
291: 174600, 291, -1268.865, -1742.508, 1.425, 2.026, 342.511
292: 175200, 292, -127.158, -1713.455, 1.376, 2.004, 340.856
293: 175800, 293, -817.766, -1696.012, 1.491, 1.985, 341.396
294: 176400, 294, -2.217, -1663.184, 1.412, 1.961, 337.289
295: 177000, 295, -129.885, -1641.627, 1.504, 1.936, 336.243
296: 177600, 296, -122.377, -1621.603, 1.651, 1.910, 334.805
297: 178200, 297, -697.846, -1605.108, 1.768, 1.888, 334.267
298: 178800, 298, -517.223, -1589.892, 1.940, 1.863, 335.264
299: 179400, 299, -836.775, -1577.021, 2.081, 1.838, 334.638
300: 180000, 300, -121.888, -1554.318, 2.120, 1.809, 332.294
301: 180600, 301, -126.661, -1535.433, 2.212, 1.779, 331.160
302: 181200, 302, -127.216, -1516.532, 2.239, 1.749, 329.464
303: 181800, 303, -126.289, -1496.447, 2.259, 1.719, 327.388
304: 182400, 304, -258.269, -1478.422, 2.289, 1.689, 327.075
305: 183000, 305, -123.397, -1461.936, 2.373, 1.658, 325.487
306: 183600, 306, -123.180, -1446.741, 2.486, 1.626, 322.909
307: 184200, 307, -128.342, -1430.264, 2.538, 1.594, 320.597
308: 184800, 308, -648.126, -1389.514, 2.068, 1.567, 321.568
309: 185400, 309, -123.236, -1342.308, 1.598, 1.534, 312.219
310: 186000, 310, -961.109, -1330.008, 1.730, 1.507, 307.309
311: 186600, 311, -125.195, -1310.724, 1.867, 1.473, 301.406
312: 187200, 312, -1161.777, -1304.644, 2.049, 1.446, 299.858
313: 187800, 313, -770.220, -1291.167, 2.174, 1.419, 295.081
314: 188400, 314, -1.253, -1275.973, 2.300, 1.385, 290.840
315: 189000, 315, -252.415, -1264.520, 2.400, 1.354, 288.394
316: 189600, 316, -254.935, -1253.178, 2.530, 1.323, 285.088
317: 190200, 317, -2.387, -1238.596, 2.639, 1.288, 280.414
318: 190800, 318, -245.206, -1232.422, 2.848, 1.254, 277.639
319: 191400, 319, -249.388, -1215.766, 2.773, 1.220, 274.181
320: 192000, 320, -127.060, -1203.684, 2.841, 1.185, 270.664
321: 192600, 321, -571.289, -1193.038, 2.925, 1.152, 267.036
322: 193200, 322, -122.555, -1177.645, 2.837, 1.116, 263.623
323: 193800, 323, -0.724, -1152.323, 2.759, 1.078, 258.541
324: 194400, 324, -254.788, -1147.169, 2.933, 1.042, 255.645
325: 195000, 325, -123.732, -1135.817, 2.948, 1.005, 249.681
326: 195600, 326, -0.486, -1125.691, 3.024, 0.967, 244.799
327: 196200, 327, -119.380, -1113.085, 2.969, 0.930, 240.059
328: 196800, 328, -126.526, -1101.841, 2.983, 0.894, 235.909
329: 197400, 329, -638.334, -1093.297, 3.035, 0.863, 231.337
330: 198000, 330, -768.850, -1090.878, 3.096, 0.833, 227.447
331: 198600, 331, -391.691, -1079.678, 3.006, 0.801, 221.837
332: 199200, 332, -357.292, -1070.614, 3.010, 0.768, 217.754
333: 199800, 333, -239.319, -1060.481, 3.009, 0.734, 214.841
334: 200400, 334, -126.186, -1048.946, 2.959, 0.697, 211.012
335: 201000, 335, -252.815, -1038.713, 3.012, 0.662, 207.531
336: 201600, 336, -243.893, -990.196, 2.457, 0.628, 204.677
337: 202200, 337, -363.790, -976.118, 2.564, 0.595, 196.012
338: 202800, 338, -257.638, -967.080, 2.676, 0.561, 187.979
339: 203400, 339, -123.722, -954.493, 2.766, 0.526, 180.701
340: 204000, 340, -121.522, -945.682, 2.893, 0.492, 174.506
341: 204600, 341, -250.206, -930.889, 2.981, 0.458, 168.069
342: 205200, 342, -0.273, -924.517, 3.116, 0.423, 164.926
343: 205800, 343, -243.141, -918.138, 3.189, 0.390, 161.861
344: 206400, 344, -2.975, -903.986, 3.063, 0.356, 155.398
345: 207000, 345, -487.899, -898.734, 3.116, 0.327, 150.329
346: 207600, 346, -127.293, -891.074, 3.150, 0.295, 145.276
347: 208200, 347, -125.939, -882.777, 3.264, 0.264, 141.831
348: 208800, 348, -242.189, -877.614, 3.349, 0.236, 137.519
349: 209400, 349, -512.592, -882.689, 3.598, 0.211, 138.492
350: 210000, 350, -122.017, -881.349, 3.738, 0.184, 138.478
351: 210600, 351, -241.637, -881.165, 3.889, 0.159, 138.412
352: 211200, 352, -126.428, -878.682, 3.974, 0.133, 138.128
353: 211800, 353, -0.571, -874.862, 4.104, 0.108, 138.042
354: 212400, 354, -2.372, -826.975, 3.000, 0.091, 136.202
355: 213000, 355, -120.032, -826.935, 3.099, 0.067, 136.109
356: 213600, 356, -250.790, -787.379, 2.220, 0.045, 133.429
357: 214200, 357, -123.809, -745.491, 1.561, 0.018, 125.252
358: 214800, 358, -0.800, -699.108, 0.958, -0.013, 120.454
359: 215400, 359, -1189.090, -671.900, 0.430, -0.036, 119.955
360: 216000, 360, -118.492, -668.396, 0.756, -0.065, 118.235
361: 216600, 361, -377.234, -635.648, 0.294, -0.093, 115.553
362: 217200, 362, -361.365, -639.229, 0.683, -0.116, 115.275
363: 217800, 363, -123.982, -639.245, 1.026, -0.142, 114.203
364: 218400, 364, -656.137, -603.900, 0.431, -0.168, 112.020
365: 219000, 365, -119.390, -568.517, 0.050, -0.199, 104.158
366: 219600, 366, -598.292, -536.093, -0.336, -0.227, 101.251
367: 220200, 367, -127.258, -503.059, -0.819, -0.255, 96.016
368: 220800, 368, -122.533, -457.361, -1.478, -0.285, 94.487
369: 221400, 369, -0.185, -456.080, -1.078, -0.311, 92.414
370: 222000, 370, -2.938, -451.043, -0.775, -0.337, 90.071
371: 222600, 371, -537.714, -456.392, -0.501, -0.357, 90.019
372: 223200, 372, -0.429, -456.367, -0.274, -0.380, 89.950
373: 223800, 373, -540.954, -415.499, -0.866, -0.403, 88.504
374: 224400, 374, -4.966, -377.870, -1.365, -0.436, 85.335
375: 225000, 375, -381.446, -336.454, -1.819, -0.467, 81.105
376: 225600, 376, -125.255, -331.331, -1.484, -0.489, 73.776
377: 226200, 377, -255.130, -300.857, -1.710, -0.510, 71.681
378: 226800, 378, -486.183, -293.730, -1.485, -0.526, 66.316
379: 227400, 379, -119.935, -286.901, -1.251, -0.543, 61.285
