episode, timestep, update_iters, epi_return, avg_turn
511, 306600, 127, -2.144221488118164, -383.2571054423276
512, 307200, 128, -771.7837648055995, -380.82781165065137
513, 307800, 128, -483.48724003564337, -384.76374226216285
514, 308400, 128, -536.2375028663979, -387.0528849666796
515, 309000, 128, -1.6302744010970172, -391.1548220264569
516, 309600, 129, -630.491373507537, -382.6708014482777
517, 310200, 129, -248.70893254450613, -382.89388737609823
518, 310800, 129, -369.7869932252767, -384.14121971758794
519, 311400, 129, -246.09362073141253, -381.5575050128775
520, 312000, 130, -751.2849561948224, -380.32526283220534
521, 312600, 130, -243.76048944074392, -380.4579229761584
522, 313200, 130, -246.93121034602206, -381.64249810023006
523, 313800, 130, -246.80150818433142, -382.8321052752167
524, 314400, 131, -798.4475071591511, -382.856643597692
525, 315000, 131, -127.3554122176135, -389.5837848672365
526, 315600, 131, -609.8514855654987, -388.3814868443246
527, 316200, 131, -127.81581797300332, -392.0539443859364
528, 316800, 132, -946.6585275613496, -384.37627787445615
529, 317400, 132, -685.4626589167337, -391.3996666116775
530, 318000, 132, -244.26016209459857, -398.21894358552277
531, 318600, 132, -126.51181305623544, -398.11886881576504
532, 319200, 133, -610.909006005471, -398.1106376737581
533, 319800, 133, -615.0534645597764, -397.0042648409043
534, 320400, 133, -246.6282367096704, -401.8704342857099
535, 321000, 133, -508.5248173310476, -396.92422865119573
536, 321600, 134, -126.74046030149984, -400.72743711915814
537, 322200, 134, -1.9278231754041302, -393.18331470168874
538, 322800, 134, -484.09184792686415, -385.98876759733537
539, 323400, 134, -126.01292163335722, -389.55693643589916
540, 324000, 135, -126.89284486059944, -384.715193992528
541, 324600, 135, -251.16806599032384, -383.5567935920737
542, 325200, 135, -127.38858942002726, -384.82233234526376
543, 325800, 135, -248.89908442624417, -383.6518277196043
544, 326400, 136, -616.049148525307, -379.9384411734864
545, 327000, 136, -245.5946501191472, -377.60629034183
546, 327600, 136, -367.84529085407416, -370.30978642364863
547, 328200, 136, -1188.0960279271467, -366.1600313674186
548, 328800, 137, -126.8550844832788, -374.26330898015186
549, 329400, 137, -241.06511147088315, -374.2618451680394
550, 330000, 137, -1151.3093990675357, -376.654158744215
551, 330600, 137, -933.2984476388242, -383.3064458027106
552, 331200, 138, -248.1735819847258, -387.7741319297574
553, 331800, 138, -505.55025535369936, -387.76015932971694
554, 332400, 138, -929.1111212697488, -391.56668954209096
555, 333000, 138, -250.25301877137326, -388.32388216264195
556, 333600, 139, -128.58111880037407, -388.33838303766623
557, 334200, 139, -252.33231515867146, -387.1272660915843
558, 334800, 139, -500.96577513103614, -385.9978926214223
559, 335400, 139, -125.65409590149685, -383.22444588429295
560, 336000, 140, -530.7825126115595, -379.5725617505041
561, 336600, 140, -244.34233321599982, -376.5664904036431
562, 337200, 140, -251.37385556247293, -377.7371590534939
563, 337800, 140, -128.05153404697364, -370.33502065688424
564, 338400, 141, -253.03141807856565, -369.1170384494365
565, 339000, 141, -648.2035160699427, -370.3807784734501
566, 339600, 141, -776.2943746711907, -375.59673873449276
567, 340200, 141, -865.6157890960219, -375.9404215085567
568, 340800, 142, -126.9862198436362, -378.7148669100198
569, 341400, 142, -3.019572704486889, -377.3718926845345
570, 342000, 142, -496.4648888375779, -374.9483755465896
571, 342600, 142, -369.38518781559935, -378.69755120657464
572, 343200, 143, -250.20794302482176, -379.8699062830159
573, 343800, 143, -126.63509469927469, -377.5281781248214
574, 344400, 143, -933.4364683220653, -365.9223396732957
575, 345000, 143, -259.2593218976042, -373.9743822613236
576, 345600, 144, -128.4204099302956, -376.54619951728324
577, 346200, 144, -249.16654237003993, -375.3837216726759
578, 346800, 144, -643.703815991126, -370.016315151217
579, 347400, 144, -613.6131963226787, -370.2969101240731
580, 348000, 145, -125.27741577137893, -373.9903376071012
581, 348600, 145, -369.2873310224154, -372.7350552820455
582, 349200, 145, -244.97262385034537, -373.96748841156557
583, 349800, 145, -243.16382511489581, -375.16193379079095
584, 350400, 146, -2.119385153899557, -373.922480088747
585, 351000, 146, -1.9884235819759821, -372.69794155691255
586, 351600, 146, -3.004940561928071, -370.26411582758556
587, 352200, 146, -522.0224453022989, -369.0445251612806
588, 352800, 147, -127.42966270415356, -369.54962669970814
589, 353400, 147, -606.6611231840793, -367.1460138809419
590, 354000, 147, -126.36703353193757, -368.17742246200925
591, 354600, 147, -897.6318383472426, -364.408693295391
592, 355200, 148, -123.64489254198423, -370.8687175137979
593, 355800, 148, -123.93844882934697, -367.09465831263776
594, 356400, 148, -240.91873782478518, -368.3112952839285
595, 357000, 148, -243.14127865984668, -370.69337138409304
596, 357600, 149, -247.14111032073257, -367.88770730147155
597, 358200, 149, -482.6168707460466, -366.64125073360503
598, 358800, 149, -124.09143145180805, -364.75772432807264
599, 359400, 149, -126.8000295286982, -364.74562640663555
600, 360000, 150, -359.9106428796933, -364.7827201452022
